amount_usd,amount_src,fee,exchange_rate_src_to_dest,new_device,location_mismatch,ip_risk_score,account_age_days,device_trust_score,chargeback_history(count),risk_score(internal),txn_velocity_1h,txn_velocity_24h,corridor_risk,transaction_year,home_country_CA,home_country_UK,home_country_US,source_currency_CAD,source_currency_GBP,source_currency_USD,dest_currency_CAD,dest_currency_CNY,dest_currency_EUR,dest_currency_GBP,dest_currency_INR,dest_currency_MXN,dest_currency_NGN,dest_currency_PHP,dest_currency_USD,channel_ATM,channel_mobile,channel_web,ip_country_CA,ip_country_UK,ip_country_UNKNOWN_MISMATCH,ip_country_US,kyc_tier_enhanced,kyc_tier_low,kyc_tier_standard,is_fraud
633.5,633.5,12.0,0.925926,0,0,0.197,1018,0.934,0,0.087,0,0,0.0,2024,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
404.02,404.02,7.16,58.823529,0,0,0.584,830,0.799,0,0.102,0,0,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
136.63,136.63,2.85,0.925926,0,0,0.234,263,0.522,0,0.223,0,0,0.0,2024,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
312.45,312.45,6.8,1111.111111,0,0,0.36,648,0.62,0,0.24,0,0,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
97.56,78.05,2.12,1388.888889,1,0,0.085,4,0.742,0,0.407,0,0,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
79.79,79.79,2.21,1.351351,0,0,0.116,263,0.522,0,0.223,0,0,0.0,2024,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
259.03,259.03,4.75,1.351351,0,0,0.56,263,0.522,0,0.223,0,0,0.0,2024,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
199.68,159.74,4.45,1.689189,0,0,0.22,684,0.833,0,0.241,0,0,0.0,2024,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
143.89,143.89,3.47,1.0,0,0,0.401,298,0.336,0,0.166,0,0,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9991.57,9991.57,151.3,58.823529,0,1,0.443,1018,0.934,0,0.087,0,0,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
132.06,132.06,2.11,0.925926,0,0,0.131,147,0.551,0,0.391,0,0,0.0,2024,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
690.92,690.92,12.26,1.0,0,0,0.082,263,0.522,0,0.223,0,0,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
323.22,323.22,5.45,1.0,0,1,0.42,1018,0.934,0,0.087,0,0,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
436.39,436.39,7.2,0.925926,0,0,0.076,263,0.522,0,0.223,0,0,0.0,2024,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
189.71,189.71,4.56,0.8,1,0,0.308,147,0.401,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
175.58,175.58,3.77,0.8,0,0,0.357,257,0.894,0,0.257,5,5,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
210.56,168.45,3.98,1.0,0,0,0.053,718,0.953,0,0.169,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
96.93,96.93,2.25,83.333333,0,0,0.482,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
286.79,286.79,5.96,58.823529,0,0,0.41,257,0.894,0,0.257,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
214.13,214.13,3.92,7.142857,0,0,0.337,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
46.39,46.39,2.0,1.0,0,0,0.082,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
43.44,34.75,1.63,1.25,0,0,0.165,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
55.46,74.94,1.7,0.592,0,0,0.184,615,0.515,0,0.355,0,0,0.0,2025,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
202.56,202.56,3.38,7.142857,0,1,0.738,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
158.0,158.0,3.1,17.241379,0,0,0.386,263,0.522,0,0.223,0,0,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
667.61,534.09,8.74,73.529412,0,1,0.881,718,0.953,0,0.169,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
620.14,620.14,10.45,1.351351,0,0,0.282,1016,0.944,0,0.247,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
284.0,383.78,6.82,43.529412,0,0,0.252,824,0.607,0,0.282,0,0,0.0,2025,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
281.03,281.03,5.28,1.0,0,0,0.467,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
153.18,153.18,3.3,1.0,1,0,0.239,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
125.16,125.16,2.19,0.925926,0,0,0.434,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1271.92,1271.92,20.3,58.823529,0,0,0.228,1018,0.934,0,0.087,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
158.55,126.84,2.68,1.689189,0,0,0.623,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
61.82,61.82,1.84,0.925926,0,0,0.607,257,0.894,0,0.257,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
9998.89,9998.89,151.72,7.142857,1,0,0.146,257,0.744,0,0.257,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
273.33,273.33,5.76,0.8,0,0,0.031,1016,0.944,0,0.247,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
97.22,97.22,2.86,17.241379,0,0,0.382,298,0.336,0,0.166,0,1,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
137.53,137.53,2.98,83.333333,0,0,0.441,34,0.427,0,0.068,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
182.65,146.12,1.97,1388.888889,0,0,0.179,718,0.953,0,0.169,0,0,0.22,2025,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
271.25,366.56,6.48,5.285714,0,0,0.356,824,0.607,0,0.282,0,0,0.0,2025,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
227.79,227.79,4.81,17.241379,1,0,0.372,367,0.789,0,0.176,0,0,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
9991.75,9991.75,150.45,7.142857,0,0,0.349,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
305.15,305.15,5.14,0.925926,0,0,0.936,1016,0.944,0,0.247,0,1,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
176.61,141.29,3.57,1.0,0,0,0.268,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
98.39,98.39,2.31,1111.111111,0,0,0.15,147,0.551,0,0.391,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
101.99,137.82,2.9,5.285714,0,0,0.705,824,0.607,0,0.282,0,0,0.0,2025,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
48.87,48.87,1.38,0.925926,0,0,0.977,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
155.37,155.37,2.52,0.925926,0,1,0.54,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
116.14,116.14,2.74,1.0,1,0,0.499,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
78.61,78.61,2.12,1.351351,0,0,0.498,257,0.894,0,0.257,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
99.12,79.29,1.61,73.529412,0,1,0.308,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
113.13,113.13,3.16,1111.111111,0,0,0.086,263,0.522,0,0.223,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
286.99,286.99,4.76,7.142857,0,0,0.532,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
24.3,24.3,1.57,1.0,0,0,0.103,263,0.522,0,0.223,5,5,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
152.7,152.7,4.49,0.8,0,0,0.933,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
85.89,85.89,3.01,1.351351,0,0,0.504,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
168.03,227.06,3.74,12.758621,0,0,0.263,615,0.515,0,0.355,0,0,0.0,2025,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
214.76,171.81,3.08,1.25,0,0,0.565,4,0.892,0,0.407,6,6,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
94.08,-94.08,2.41,1.0,0,0,1.2,257,0.894,0,0.257,-1,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
77.32,77.32,2.33,58.823529,0,0,0.273,367,0.939,0,0.176,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
284.05,284.05,4.37,83.333333,0,0,0.213,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
66.24,66.24,0.91,0.8,0,0,0.993,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
244.06,244.06,4.59,7.142857,0,0,0.065,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
114.13,114.13,3.0,1.351351,1,1,0.894,263,0.372,0,0.223,0,1,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
447.45,447.45,7.59,1.0,0,0,0.124,257,0.894,0,0.257,0,1,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
174.77,139.82,3.1,1388.888889,0,0,0.269,4,0.892,0,0.407,0,0,0.22,2025,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
121.3,121.3,4.26,7.142857,1,1,0.316,298,0.186,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
374.44,374.44,6.34,83.333333,0,0,0.128,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
129.73,129.73,2.55,58.823529,0,0,0.137,1018,0.934,0,0.087,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
316.3,316.3,6.05,1.351351,0,0,0.248,367,0.939,0,0.176,1,2,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
181.35,145.08,2.96,21.551724,0,0,0.211,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
260.84,260.84,4.92,1111.111111,0,0,0.962,257,0.894,0,0.257,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
209.39,282.96,5.48,822.222222,1,0,0.245,615,0.365,0,0.355,0,0,0.0,2025,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
72.35,57.88,1.75,21.551724,0,0,0.579,718,0.953,0,0.169,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
226.32,226.32,4.68,1.351351,0,0,0.333,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
106.14,106.14,2.26,83.333333,1,0,0.164,1018,0.784,0,0.087,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
82.66,82.66,1.58,1111.111111,0,1,0.292,1018,0.934,0,0.087,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
131.99,131.99,2.39,0.925926,0,1,0.578,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
118.17,118.17,2.84,1111.111111,0,0,0.251,298,0.336,0,0.166,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
348.41,278.73,5.73,1.0,0,0,0.179,684,0.833,0,0.241,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
177.99,240.52,4.86,0.685185,0,0,0.36,947,0.625,0,0.268,0,0,0.0,2025,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
692.84,692.84,11.0,58.823529,1,0,0.195,1018,0.784,0,0.087,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
438.16,350.53,5.58,1.25,0,0,0.354,4,0.892,0,0.407,0,1,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
104.45,104.45,3.09,1.351351,0,1,0.437,1016,0.944,0,0.247,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
12495.74,9996.59,150.85,1.25,0,0,0.183,4,0.892,0,0.407,0,1,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
173.96,173.96,3.79,1.0,0,0,0.138,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
253.74,253.74,4.34,0.925926,0,0,0.602,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
290.61,392.72,6.16,0.685185,1,0,0.81,947,0.475,0,0.268,0,0,0.0,2025,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
160.17,160.17,2.74,0.8,0,0,0.279,1058,0.923,0,0.139,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
108.07,86.46,2.34,1.0,0,0,0.19,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
156.25,211.14,4.73,0.74,0,1,0.544,564,0.658,0,0.4,0,0,0.0,2025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
134.11,134.11,3.59,0.925926,0,0,0.111,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
154.02,208.14,4.35,1.0,0,0,0.416,824,0.607,0,0.282,0,1,0.0,2025,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
308.56,308.56,5.63,58.823529,0,0,0.387,367,0.939,0,0.176,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
145.13,145.13,2.53,7.142857,0,0,0.903,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
114.27,91.42,3.06,104.166667,0,0,0.099,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
315.48,315.48,5.34,58.823529,0,0,0.184,1016,0.944,0,0.247,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
304.87,304.87,6.41,1111.111111,0,0,0.216,1016,0.944,0,0.247,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
482.73,482.73,8.91,7.142857,0,0,0.162,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
241.56,241.56,5.02,1.0,0,0,0.218,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
128.73,128.73,2.21,1.351351,0,0,0.235,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36.69,36.69,1.47,83.333333,1,0,0.337,1016,0.794,0,0.247,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43.42,43.42,1.37,1.351351,0,0,0.224,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
324.99,324.99,6.19,0.925926,0,0,0.406,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
146.4,146.4,3.29,1.0,0,0,0.278,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
106.58,106.58,2.68,0.8,0,0,0.176,1018,0.934,0,0.087,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
61.55,83.18,0.98,0.592,0,0,0.127,824,0.607,0,0.282,0,0,0.0,2025,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
340.84,340.84,6.6,83.333333,0,0,0.524,661,0.92,0,0.259,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1015.88,812.7,13.19,21.551724,0,0,0.272,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
52.14,52.14,2.43,0.8,0,0,0.285,263,0.522,0,0.223,0,1,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
795.19,795.19,13.06,0.8,0,1,0.232,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
284.35,284.35,5.33,0.925926,0,0,0.167,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
334.6,334.6,6.07,0.925926,0,0,0.517,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
125.3,125.3,2.98,7.142857,0,1,0.302,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
33.11,33.11,0.77,58.823529,1,0,0.467,263,0.372,0,0.223,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
323.22,323.22,5.59,1111.111111,0,1,0.315,1018,0.934,0,0.087,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
65.86,65.86,1.64,7.142857,0,0,0.481,859,0.96,0,0.363,0,1,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
124.86,124.86,2.56,17.241379,0,0,0.414,34,0.427,0,0.068,0,0,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
87.44,87.44,1.72,1.0,0,0,0.367,1018,0.934,0,0.087,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
189.49,189.49,4.08,17.241379,0,0,0.341,1018,0.934,0,0.087,7,7,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
262.48,262.48,5.64,58.823529,0,0,0.282,1016,0.944,0,0.247,0,0,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
565.28,565.28,9.51,1111.111111,1,0,0.271,298,0.186,0,0.166,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
145.45,145.45,2.6,83.333333,0,0,0.267,263,0.522,0,0.223,0,1,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
216.3,216.3,4.03,1.351351,0,0,0.397,1018,0.934,0,0.087,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
198.78,159.02,3.24,8.928571,0,0,0.14,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9992.25,9992.25,150.62,0.8,0,0,0.191,298,0.336,0,0.166,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
215.43,215.43,3.91,1.351351,0,0,0.371,367,0.939,0,0.176,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
96.34,96.34,3.2,0.8,0,0,0.486,1016,0.944,0,0.247,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
625.96,625.96,10.39,0.8,1,0,0.353,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
215.36,215.36,4.01,1111.111111,0,0,0.138,1018,0.934,0,0.087,0,0,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
512.17,409.74,6.84,8.928571,0,0,0.343,4,0.892,0,0.407,0,0,0.0,2025,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
55.1,55.1,2.46,7.142857,0,0,0.438,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
41.64,41.64,1.6,7.142857,0,0,0.921,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
156.81,156.81,2.84,1.351351,0,0,0.35,263,0.522,0,0.223,0,0,0.0,2025,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
154.56,154.56,3.48,0.8,1,0,0.341,367,0.789,0,0.176,0,1,0.0,2025,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
132.41,132.41,3.48,83.333333,0,0,0.961,147,0.551,0,0.391,0,0,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
